time,MAC,packet
2025-09-18 12:24:24.293816,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:51045 > 2603:1026:302:3c::2:https / Raw
2025-09-18 12:24:24.299498,00:50:56:c0:00:02,Ether / IP / UDP 169.254.92.128:64463 > 239.255.255.250:1900 / Raw
2025-09-18 12:24:24.380677,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6ND_RA / ICMPv6NDOptPrefixInfo / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:24.572782,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '7.1.3.5.b.b.8.c.8.3.3.9.a.e.b.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:24.574824,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:5355 > fe80::2cc4:e237:ed99:86bb:5355 / LLMNRResponse '7.1.3.5.b.b.8.c.8.3.3.9.a.e.b.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.' is at 'b'PC-SE5126-PhVi.''
2025-09-18 12:24:24.745554,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'PC-SE5126-PhVi.local.'
2025-09-18 12:24:24.748645,00:50:56:c0:00:02,Ether / IPv6 / UDP / mDNS Ans 169.254.92.128
2025-09-18 12:24:24.749658,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'PC-SE5126-PhVi.local.'
2025-09-18 12:24:24.750909,00:50:56:c0:00:02,Ether / IPv6 / UDP / mDNS Ans fe80::cbea:9338:c8bb:5317
2025-09-18 12:24:24.753149,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'PC-SE5126-PhVi.local.'
2025-09-18 12:24:24.754545,00:50:56:c0:00:02,Ether / IPv6 / UDP / mDNS Ans fe80::cbea:9338:c8bb:5317
2025-09-18 12:24:24.783533,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:53550 > ff02::1:3:5355 / LLMNRQuery who has 'PC-SE5126-PhVi.'
2025-09-18 12:24:24.784429,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:53550 > ff02::1:3:5355 / LLMNRQuery who has 'PC-SE5126-PhVi.'
2025-09-18 12:24:24.784947,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:5355 > fe80::2cc4:e237:ed99:86bb:53550 / LLMNRResponse 'PC-SE5126-PhVi.' is at '169.254.92.128'
2025-09-18 12:24:24.785769,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:5355 > fe80::2cc4:e237:ed99:86bb:53550 / LLMNRResponse 'PC-SE5126-PhVi.' is at 'fe80::cbea:9338:c8bb:5317'
2025-09-18 12:24:24.786113,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:53550 > ff02::1:3:5355 / LLMNRQuery who has 'PC-SE5126-PhVi.'
2025-09-18 12:24:24.786900,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:5355 > fe80::2cc4:e237:ed99:86bb:53550 / LLMNRResponse 'PC-SE5126-PhVi.' is at '169.254.92.128'
2025-09-18 12:24:24.911040,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:51045 > 2603:1026:302:3c::2:https / Raw
2025-09-18 12:24:24.911180,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:51045 > 2603:1026:302:3c::2:https / Raw
2025-09-18 12:24:24.928348,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has 'b.7.5.b.5.b.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:25.093894,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'b.7.5.b.5.b.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:25.533524,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has 'a.a.3.1.7.b.9.b.b.6.7.9.6.9.7.3.0.a.2.d.c.a.d.b.f.f.4.2.0.9.0.3.ip6.arpa.'
2025-09-18 12:24:25.701099,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'a.a.3.1.7.b.9.b.b.6.7.9.6.9.7.3.0.a.2.d.c.a.d.b.f.f.4.2.0.9.0.3.ip6.arpa.'
2025-09-18 12:24:26.155531,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '8.0.0.0.b.3.e.f.f.f.7.0.1.0.8.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:26.322341,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'8.0.0.0.b.3.e.f.f.f.7.0.1.0.8.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:26.755924,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '8.0.0.0.b.3.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:26.916068,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'8.0.0.0.b.3.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:27.131592,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:51045 > 2603:1026:302:3c::2:https / Raw
2025-09-18 12:24:27.131693,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:51045 > 2603:1026:302:3c::2:https / Raw
2025-09-18 12:24:27.136074,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:24:27.159620,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6ND_NA / ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:27.250337,00:0c:29:77:3b:af,Ether / ARP who has 192.168.0.1 says 192.168.0.4 / Padding
2025-09-18 12:24:27.302076,00:50:56:c0:00:02,Ether / IP / UDP 169.254.92.128:64463 > 239.255.255.250:1900 / Raw
2025-09-18 12:24:27.331532,00:50:56:c0:00:02,Ether / IPv6 / TCP fe80::cbea:9338:c8bb:5317:54539 > 2001:67c:1223:3::93e5:ff69:https S
2025-09-18 12:24:27.331669,00:0c:29:c2:dc:18,Ether / IPv6 / TCP fe80::cbea:9338:c8bb:5317:54539 > 2001:67c:1223:3::93e5:ff69:https S
2025-09-18 12:24:27.363338,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '1.0.0.0.0.0.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:27.416328,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6ND_RA / ICMPv6NDOptPrefixInfo / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:27.524881,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'1.0.0.0.0.0.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:27.824733,00:50:56:c0:00:02,Ether / IP / IGMP: 169.254.92.128 > 224.0.0.252 Version 1 - Membership Report 224.0.0.252 / Padding
2025-09-18 12:24:27.972578,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.c.0.0.0.b.0.0.0.a.0.0.0.1.0.0.2.ip6.arpa.'
2025-09-18 12:24:28.132629,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.c.0.0.0.b.0.0.0.a.0.0.0.1.0.0.2.ip6.arpa.'
2025-09-18 12:24:28.276988,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:24:28.312709,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6ND_NA / ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:28.553766,00:0c:29:c2:dc:18,Ether / IP / UDP 192.168.0.3:5355 > 224.0.0.252:5355 / LLMNRQuery who has '1.0.168.192.in-addr.arpa.'
2025-09-18 12:24:29.120832,00:0c:29:c2:dc:18,Ether / IP / UDP / mDNS Qry b'1.0.168.192.in-addr.arpa.'
2025-09-18 12:24:29.585314,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has 'a.c.0.b.2.d.5.5.7.1.b.7.5.3.5.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:29.690033,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:24:29.720351,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6ND_NA / ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:29.760819,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'a.c.0.b.2.d.5.5.7.1.b.7.5.3.5.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:30.032170,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.032448,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.042003,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.042331,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.042642,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.042988,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.052033,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.052033,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.052914,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.053040,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.062571,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.062571,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.062730,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.062775,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.072781,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.072781,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.073218,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:24:30.073329,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:24:30.082991,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.083051,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.083079,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:24:30.083161,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:24:30.093335,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.093372,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.093719,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:24:30.093794,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:24:30.104007,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.104007,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.104193,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:24:30.104352,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:24:30.113988,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.113988,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.114922,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.115087,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.124734,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.124734,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.124889,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.124935,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.135068,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.135068,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.135596,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.135680,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.145345,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.145345,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.145458,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.145489,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.156144,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.156144,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.156688,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:24:30.156744,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:24:30.166218,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.166290,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.166368,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:24:30.166420,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:24:30.177802,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.177802,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.178950,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:24:30.179150,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:24:30.187870,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.187921,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.187969,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:24:30.188063,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:24:30.198475,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.198622,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.199081,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.199174,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.208638,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.208731,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.208800,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.208858,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:24:30.219229,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.219230,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.219838,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.219896,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.229300,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.229300,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.229429,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.229484,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:24:30.239628,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.239628,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:30.310511,00:50:56:c0:00:02,Ether / IP / UDP 169.254.92.128:64463 > 239.255.255.250:1900 / Raw
2025-09-18 12:24:30.315247,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has 'a.c.0.b.2.d.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:30.475646,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6ND_RA / ICMPv6NDOptPrefixInfo / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:30.499720,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'a.c.0.b.2.d.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:30.948892,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '2.1.e.b.1.2.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:31.122440,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'2.1.e.b.1.2.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:31.567777,00:0c:29:c2:dc:18,Ether / IP / UDP 192.168.0.3:5355 > 224.0.0.252:5355 / LLMNRQuery who has '4.0.168.192.in-addr.arpa.'
2025-09-18 12:24:32.083152,00:50:56:c0:00:02,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address 00:50:56:c0:00:02
2025-09-18 12:24:32.083364,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6ND_NA / ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:32.087559,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > fe80::2cc4:e237:ed99:86bb (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:32.089450,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:24:32.103395,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6ND_NA / ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:32.108352,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > fe80::2cc4:e237:ed99:86bb (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:32.131956,00:0c:29:c2:dc:18,Ether / IP / UDP / mDNS Qry b'4.0.168.192.in-addr.arpa.'
2025-09-18 12:24:32.139349,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6ND_NA / ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:32.588005,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '7.1.3.5.b.b.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:32.766730,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'7.1.3.5.b.b.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:33.208906,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '7.1.3.5.b.b.8.c.8.3.3.9.a.e.b.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:33.210441,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:5355 > fe80::2cc4:e237:ed99:86bb:5355 / LLMNRResponse '7.1.3.5.b.b.8.c.8.3.3.9.a.e.b.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.' is at 'b'PC-SE5126-PhVi.''
2025-09-18 12:24:33.399720,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'PC-SE5126-PhVi.local.'
2025-09-18 12:24:33.400741,00:50:56:c0:00:02,Ether / IPv6 / UDP / mDNS Ans 169.254.92.128
2025-09-18 12:24:33.402261,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'PC-SE5126-PhVi.local.'
2025-09-18 12:24:33.402995,00:50:56:c0:00:02,Ether / IPv6 / UDP / mDNS Ans fe80::cbea:9338:c8bb:5317
